lat,lon,paleo_lat,paleo_lon,age_mid,group,genesis_class,occ_class,plate_id
41.457777777778,24.95277777777801,35.55687966720848,22.975583688945665,30.6,C,Metamorphic Mn silicate,metased,338
41.457777777778,24.95277777777801,35.55687966720848,22.975583688945665,30.6,C,Metamorphic Mn silicate,metased,338
14.789166666667,0.0630555555555645,2.0607052021386276,1.3252980465878763,49.6,B,Burial diagenetic carbonate,primary,714
14.789166666667,0.0630555555555645,2.0607052021386276,1.3252980465878763,49.6,A,Marine hydrogenetic/early diagenetic oxide,primary,714
49.7625,-116.86055555556,51.40782051397784,-103.51318295729652,19.2,B,Burial diagenetic carbonate,primary,154
47.443333333333,-65.857222222222,-26.64311380605183,-98.9582037790137,445.0,B,Burial diagenetic carbonate,primary,184
66.045833333333,-117.97611111111,34.18791248604369,-128.65418725528627,1522.5,A,Marine hydrogenetic/early diagenetic oxide,primary,101
47.409722222222,-79.620555555556,14.473657460764334,-165.1353725918121,1377.45,C,Metamorphic Mn silicate,metased,101
45.562777777778,-73.141666666667,39.49967759939805,-11.786007181111273,124.0,A,Marine hydrogenetic/early diagenetic oxide,primary,10106
45.562777777778,-73.141666666667,39.49967759939805,-11.786007181111273,124.0,B,Burial diagenetic carbonate,primary,10106
-22.289166666667,-68.900833333333,-28.29887649258099,-59.82443423059199,33.035,A,Marine hydrogenetic/early diagenetic oxide,primary,201
24.495555555556,116.25361111111,6.291127767763968,108.32571113411146,308.0,A,Marine hydrogenetic/early diagenetic oxide,primary,602
25.643055555556,113.32138888889,35.65173889541951,140.75292440281814,154.7,B,Burial diagenetic carbonate,primary,602
32.158333333333,118.96666666667,33.973872349634306,131.81036988833034,242.5,B,Burial diagenetic carbonate,primary,601
41.025,120.14999999999998,43.01847798920956,-60.800559292888714,1172.5,B,Burial diagenetic carbonate,primary,601
37.003333333333,91.981388888889,56.41646941667646,118.81137575332716,173.0,C,Metamorphic Mn silicate,metased,4561
49.686944444444,13.994444444444014,10.070019769855449,28.158759808925396,296.5,B,Burial diagenetic carbonate,primary,374
49.549444444444,14.25333333333299,23.13369872450404,32.51290644403995,249.25,A,Marine hydrogenetic/early diagenetic oxide,primary,374
49.686944444444,13.994444444444014,12.589499277894339,29.906891254116868,286.5,B,Burial diagenetic carbonate,primary,374
49.601666666667,14.375,-21.16843466801479,7.327013043998417,387.5,A,Marine hydrogenetic/early diagenetic oxide,primary,374
49.601666666667,14.375,12.646148219298569,30.167722659997047,286.5,A,Marine hydrogenetic/early diagenetic oxide,primary,374
50.371666666667,12.899444444443986,18.28023812326759,30.782237558780167,271.5,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.716111111111,14.919444444443997,45.783586519949374,12.568938042582577,15.5,A,Marine hydrogenetic/early diagenetic oxide,primary,374
60.928611111111,-45.89277777777801,34.88167207488886,-171.21498496823696,1160.0,A,Marine hydrogenetic/early diagenetic oxide,primary,102
-11.048333333333,26.550555555556,-30.572742346264725,47.363515067321046,932.0,A,Marine hydrogenetic/early diagenetic oxide,primary,77012
-10.726944444444,25.45277777777801,-53.334184341452556,147.88560424255763,521.0,A,Marine hydrogenetic/early diagenetic oxide,primary,701
-3.0830555555556,27.133055555555984,-32.00517407629358,47.92190860263899,972.3,A,Marine hydrogenetic/early diagenetic oxide,primary,701
45.134722222222,5.98527777777781,35.638299056543666,7.298508245976949,37.5,A,Marine hydrogenetic/early diagenetic oxide,primary,305
48.3325,8.35388888888889,19.190790701782486,29.833133575269123,251.95,A,Marine hydrogenetic/early diagenetic oxide,primary,305
48.330555555556,8.322499999999991,35.28957136158443,34.32465363290658,133.5,A,Marine hydrogenetic/early diagenetic oxide,primary,305
48.3325,8.35388888888889,19.190790701782486,29.833133575269123,251.95,A,Marine hydrogenetic/early diagenetic oxide,primary,305
48.330555555556,8.322499999999991,35.28957136158443,34.32465363290658,133.5,A,Marine hydrogenetic/early diagenetic oxide,primary,305
48.3325,8.35388888888889,19.190790701782486,29.833133575269123,251.95,A,Marine hydrogenetic/early diagenetic oxide,primary,305
48.3325,8.35388888888889,19.190790701782486,29.833133575269123,251.95,A,Marine hydrogenetic/early diagenetic oxide,primary,305
48.383055555556,8.246388888888902,20.382414989417217,29.32355497032311,248.5,A,Marine hydrogenetic/early diagenetic oxide,primary,305
50.033611111111,9.277222222222209,38.141493014317525,34.23429392903291,129.5,B,Burial diagenetic carbonate,primary,375
49.713888888889,8.66166666666669,-15.619534116121963,11.556828702781662,346.9,A,Marine hydrogenetic/early diagenetic oxide,primary,375
51.805277777778,10.223611111111012,40.79969136017067,23.323774680889247,192.0,B,Burial diagenetic carbonate,primary,315
51.711388888889,10.511944444443998,38.293569312011506,35.763697412198624,135.7,C,Metamorphic Mn silicate,metased,315
50.819166666667,7.987222222222187,-2.625452339093698,10.212535975985437,337.5,A,Marine hydrogenetic/early diagenetic oxide,primary,315
50.819166666667,7.987222222222187,-2.625452339093698,10.212535975985437,337.5,A,Marine hydrogenetic/early diagenetic oxide,primary,315
50.819166666667,7.987222222222187,-2.625452339093698,10.212535975985437,337.5,A,Marine hydrogenetic/early diagenetic oxide,primary,315
50.819166666667,7.987222222222187,-2.625452339093698,10.212535975985437,337.5,A,Marine hydrogenetic/early diagenetic oxide,primary,315
50.445555555556,7.279444444444408,7.848969605489603,23.19486712559959,301.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
50.303055555556,7.671388888888913,7.850127801371662,23.485320627881002,301.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
50.445555555556,7.279444444444408,7.848969605489603,23.19486712559959,301.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
50.648333333333,12.930833333332998,13.524554835765601,28.936946015332694,285.0,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.640555555556,12.978055555556011,3.0414610594674465,24.621443638372636,323.9,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.640555555556,12.978055555556011,3.0414610594674465,24.621443638372636,323.9,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.640555555556,12.978055555556011,3.0414610594674465,24.621443638372636,323.9,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.640555555556,12.978055555556011,3.0414610594674465,24.621443638372636,323.9,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.640555555556,12.978055555556011,3.0414610594674465,24.621443638372636,323.9,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.640555555556,12.978055555556011,3.0414610594674465,24.621443638372636,323.9,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.640555555556,12.978055555556011,3.0414610594674465,24.621443638372636,323.9,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.640555555556,12.978055555556011,3.0414610594674465,24.621443638372636,323.9,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.565277777778,12.623055555555991,2.4466176721267474,24.257459950450862,326.4,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.545,12.818333333332989,-16.51812939257773,10.940313931096908,350.0,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.94,13.305277777778002,9.178946215204727,25.495766542315497,310.0,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.936666666667,13.208333333333002,-22.65698461468993,7.132387199487289,360.5,B,Burial diagenetic carbonate,primary,375
50.936666666667,13.208333333333002,-22.65698461468993,7.132387199487289,360.5,B,Burial diagenetic carbonate,primary,375
50.437222222222,12.252499999999998,3.4364783338496854,24.778493909522144,320.0,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.437222222222,12.252499999999998,3.4364783338496854,24.778493909522144,320.0,A,Marine hydrogenetic/early diagenetic oxide,primary,375
51.786666666667,10.762499999999989,11.24615683223745,26.0620910421578,292.5,A,Marine hydrogenetic/early diagenetic oxide,primary,315
51.786666666667,10.762499999999989,11.24615683223745,26.0620910421578,292.5,A,Marine hydrogenetic/early diagenetic oxide,primary,315
50.645,11.451666666666997,42.71050223090873,10.62330786496515,34.3,A,Marine hydrogenetic/early diagenetic oxide,primary,375
50.645,11.451666666666997,42.71050223090873,10.62330786496515,34.3,A,Marine hydrogenetic/early diagenetic oxide,primary,375
37.76,24.02944444444401,32.43253459059312,22.84734386668491,11.9,A,Marine hydrogenetic/early diagenetic oxide,primary,308
14.833055555556,-88.083055555556,13.683274366179736,-81.90066882250017,17.0,C,Metamorphic Mn silicate,metased,204
47.933055555556,18.833055555556,42.820991813745266,14.470868810572647,14.0,B,Burial diagenetic carbonate,primary,334
47.933055555556,18.833055555556,42.820991813745266,14.470868810572647,14.0,B,Burial diagenetic carbonate,primary,334
31.155555555556,35.143333333333004,24.518483331132884,33.150654386121985,14.5,A,Marine hydrogenetic/early diagenetic oxide,primary,508
44.335833333333,9.47527777777779,28.963912949909158,26.741660949221707,100.0,B,Burial diagenetic carbonate,primary,307
44.345277777778,9.458888888888907,28.978179007665993,26.73617128058227,100.0,C,Metamorphic Mn silicate,metased,307
44.335833333333,9.47527777777779,28.963912949909158,26.741660949221707,100.0,B,Burial diagenetic carbonate,primary,307
44.335833333333,9.47527777777779,28.963912949909158,26.741660949221707,100.0,B,Burial diagenetic carbonate,primary,307
44.359444444444,9.449999999999989,28.99354049471972,26.738757629044756,100.0,C,Metamorphic Mn silicate,metased,307
44.359444444444,9.449999999999989,28.99354049471972,26.738757629044756,100.0,A,Marine hydrogenetic/early diagenetic oxide,primary,307
44.345277777778,9.458888888888907,28.978179007665993,26.73617128058227,100.0,C,Metamorphic Mn silicate,metased,307
44.335833333333,9.47527777777779,28.963912949909158,26.741660949221707,100.0,B,Burial diagenetic carbonate,primary,307
46.249444444444,9.951388888888914,46.249444444444,9.951388888888914,1050.0,C,Metamorphic Mn silicate,metased,308
46.249444444444,9.951388888888914,46.249444444444,9.951388888888914,1050.0,B,Burial diagenetic carbonate,primary,308
46.334444444444,8.271944444444387,39.943836471693,6.926088025698259,28.0,C,Metamorphic Mn silicate,metased,344
46.628333333333,10.646111111110995,6.041154019242831,30.292819150439886,260.0,A,Marine hydrogenetic/early diagenetic oxide,primary,308
46.106666666667,11.246944444444011,5.382276783915806,29.697773934360512,266.5,C,Metamorphic Mn silicate,metased,307
46.106666666667,11.246944444444011,5.382276783915806,29.697773934360512,266.5,B,Burial diagenetic carbonate,primary,307
46.039444444444,11.37444444444401,5.272916014821472,29.717423773078067,266.5,A,Marine hydrogenetic/early diagenetic oxide,primary,307
42.757777777778,11.232222222221992,42.757777777778,11.232222222221994,0.16,C,Metamorphic Mn silicate,metased,307
33.772222222222,132.94611111111,28.359707243950425,142.40374386280072,303.5,A,Marine hydrogenetic/early diagenetic oxide,primary,631
-41.845833333333,145.51555555556,-68.04501633511968,166.70912506957688,303.5,B,Burial diagenetic carbonate,primary,8013
35.874444444444,136.54944444444004,47.281273140582805,135.09559414306017,58.25,C,Metamorphic Mn silicate,metased,630
35.874444444444,136.54944444444004,47.281273140582805,135.09559414306017,58.25,C,Metamorphic Mn silicate,metased,630
35.880555555556,136.58305555556,47.29293181584671,135.1329800448822,58.25,C,Metamorphic Mn silicate,metased,630
40.073055555556,141.80805555556003,62.60130030999446,-159.9053960033528,173.0,C,Metamorphic Mn silicate,metased,625
46.547222222222,9.654166666666695,26.35071486138252,32.106891934138076,173.0,A,Marine hydrogenetic/early diagenetic oxide,primary,308
40.073055555556,141.80805555556003,62.60130030999446,-159.9053960033528,173.0,C,Metamorphic Mn silicate,metased,625
32.858888888889,131.45277777778,36.977465413473084,129.611387641391,13.8,B,Burial diagenetic carbonate,primary,631
36.022222222222,138.81666666667002,38.29887808629673,137.7346011691121,6.4,C,Metamorphic Mn silicate,metased,629
34.699444444444,138.92222222222,35.07976955084472,138.76416157534803,1.445,C,Metamorphic Mn silicate,metased,629
34.699444444444,138.92222222222,35.07976955084472,138.76416157534803,1.445,C,Metamorphic Mn silicate,metased,629
36.604166666667,139.63305555555996,47.59444266167184,136.80945962822832,42.9,C,Metamorphic Mn silicate,metased,628
38.745833333333,140.46388888888998,43.32953589193991,138.65287106952823,14.15,C,Metamorphic Mn silicate,metased,627
32.732222222222,35.87138888888899,32.184563815176986,35.6971224766877,1.25,B,Burial diagenetic carbonate,primary,5031
50.666666666667,58.116666666667015,7.138165029358512,-12.820793725839009,392.3,A,Marine hydrogenetic/early diagenetic oxide,primary,302
50.666666666667,58.116666666667015,7.138165029358512,-12.820793725839009,392.3,A,Marine hydrogenetic/early diagenetic oxide,primary,302
40.174444444444,72.099444444444,33.22633862115689,64.29193976742467,341.0,A,Marine hydrogenetic/early diagenetic oxide,primary,467
28.519166666667,-105.83861111111,29.10286535136385,-93.81261082740974,26.6,C,Metamorphic Mn silicate,metased,101
28.519166666667,-105.83861111111,29.10286535136385,-93.81261082740974,26.6,C,Metamorphic Mn silicate,metased,101
28.605555555556,-105.87166666667,29.192842942651435,-93.82920201004458,26.6,B,Burial diagenetic carbonate,primary,101
37.890277777778,-107.64972222222,38.58704765379363,-94.09000416442913,26.0,C,Metamorphic Mn silicate,metased,10103
18.533333333333,-99.6,18.316611546301175,-88.30063909587999,30.5,B,Burial diagenetic carbonate,primary,215
20.133333333333,-98.666666666667,19.804434751961846,-90.69218310065422,20.5,C,Metamorphic Mn silicate,metased,104
20.116666666667,-98.733055555556,19.796146242375944,-90.76019453409481,20.5,C,Metamorphic Mn silicate,metased,104
19.033333333333,-100.05,20.128710892741573,-86.2737077605169,34.87,B,Burial diagenetic carbonate,primary,215
29.8,-109.66638888889,31.918618874597417,-94.57743296150304,33.0,A,Marine hydrogenetic/early diagenetic oxide,primary,101
30.507222222222,-6.786944444444401,-8.22147404463228,1.832830749849349,310.4,A,Marine hydrogenetic/early diagenetic oxide,primary,77142
-27.955555555556,16.765833333333006,-29.954391321740744,98.48918201493274,770.5,B,Burial diagenetic carbonate,primary,77031
-19.783055555556,18.016666666666993,-55.87687002616978,133.50197501588028,569.0,B,Burial diagenetic carbonate,primary,701
42.128888888889,22.51472222222199,37.430919188986195,19.97637710452737,19.25,C,Metamorphic Mn silicate,metased,349
42.128888888889,22.51472222222199,37.430919188986195,19.97637710452737,19.25,C,Metamorphic Mn silicate,metased,349
-10.623055555556,-76.688055555556,-15.466992575960147,-69.85944243763028,24.5,C,Metamorphic Mn silicate,metased,201
-10.623055555556,-76.688055555556,-15.466992575960147,-69.85944243763028,24.5,C,Metamorphic Mn silicate,metased,201
-10.623055555556,-76.688055555556,-15.466992575960147,-69.85944243763028,24.5,B,Burial diagenetic carbonate,primary,201
50.819166666667,7.987222222222187,-2.625452339093698,10.212535975985437,337.5,A,Marine hydrogenetic/early diagenetic oxide,primary,315
41.784444444444,-8.361666666666707,6.810696469241879,14.457520410437182,275.5,A,Marine hydrogenetic/early diagenetic oxide,primary,304
46.481111111111,22.582222222222015,32.0128015343437,25.184411390766723,76.965,C,Metamorphic Mn silicate,metased,337
45.266666666667,21.749722222222005,30.876777360349603,25.369340047981698,76.555,C,Metamorphic Mn silicate,metased,340
53.333055555556,59.53055555555599,32.39136023899516,42.92760592663106,307.5,A,Marine hydrogenetic/early diagenetic oxide,primary,302
56.034166666667,60.24416666666701,4.8446730650574015,-46.39556997328226,431.5,A,Marine hydrogenetic/early diagenetic oxide,primary,390
43.416666666667,42.75,32.77495588217245,63.899414585249,152.5,C,Metamorphic Mn silicate,metased,301
62.549722222222,155.75,80.63234199912434,-172.26109382025922,153.25,A,Marine hydrogenetic/early diagenetic oxide,primary,43400
62.549722222222,155.75,80.63234199912434,-172.26109382025922,153.25,C,Metamorphic Mn silicate,metased,43400
55.449166666667,37.56,21.837151492969387,33.216530887450475,311.0,A,Marine hydrogenetic/early diagenetic oxide,primary,302
67.746944444444,34.133055555555984,0.17165144010027134,-19.739799024876348,366.6,B,Burial diagenetic carbonate,primary,30202
67.886111111111,34.54583333333301,0.933131967558193,-29.978712164657583,388.5,A,Marine hydrogenetic/early diagenetic oxide,primary,30202
44.505555555556,135.67444444444004,50.96711817527944,132.25255151662637,64.5,B,Burial diagenetic carbonate,primary,619
32.771944444444,-108.10861111111,40.41186021710935,-77.54808620888593,64.5,C,Metamorphic Mn silicate,metased,10104
32.771944444444,-108.10861111111,40.41186021710935,-77.54808620888593,64.5,C,Metamorphic Mn silicate,metased,10104
57.430277777778,61.101944444444,43.619233618606046,49.1628883969296,266.4,A,Marine hydrogenetic/early diagenetic oxide,primary,390
52.34,115.48944444443998,72.25670761029072,139.0469434030236,163.0,B,Burial diagenetic carbonate,primary,4010
48.664444444444,20.308888888888987,26.03446227784641,40.86620574007524,132.0,A,Marine hydrogenetic/early diagenetic oxide,primary,334
48.707777777778,20.548055555556004,26.006268685942818,41.045684684195535,132.0,B,Burial diagenetic carbonate,primary,334
-27.133055555556,22.833055555556,-24.329613871936473,-67.71575029362523,1721.1,A,Marine hydrogenetic/early diagenetic oxide,primary,77030
-27.201944444444,22.97027777777799,-24.234961698204348,-67.8291827332018,1721.1,A,Marine hydrogenetic/early diagenetic oxide,primary,77030
-27.199722222222,22.96666666666701,-1.6978013799580487,91.90159334621171,1048.1,C,Metamorphic Mn silicate,metased,77030
-27.199722222222,22.96666666666701,-1.6978013799580487,91.90159334621171,1048.1,C,Metamorphic Mn silicate,metased,77030
-27.199722222222,22.96666666666701,-1.6978013799580487,91.90159334621171,1048.1,B,Burial diagenetic carbonate,primary,77030
-27.135277777778,22.870277777778,-24.319998266244244,-67.75062321183765,1721.1,C,Metamorphic Mn silicate,metased,77030
-27.376388888889,22.981111111111005,-24.06286805706166,-67.79617178576721,1721.1,B,Burial diagenetic carbonate,primary,77030
-27.135277777778,22.870277777778,-24.319998266244244,-67.75062321183765,1721.1,C,Metamorphic Mn silicate,metased,77030
-27.376388888889,22.981111111111005,-24.06286805706166,-67.79617178576721,1721.1,B,Burial diagenetic carbonate,primary,77030
-27.376388888889,22.981111111111005,-24.06286805706166,-67.79617178576721,1721.1,B,Burial diagenetic carbonate,primary,77030
-27.376388888889,22.981111111111005,-24.06286805706166,-67.79617178576721,1721.1,B,Burial diagenetic carbonate,primary,77030
-27.133055555556,22.833055555556,-24.329613871936473,-67.71575029362523,1721.1,A,Marine hydrogenetic/early diagenetic oxide,primary,77030
37.372777777778,-1.953888888888912,31.30772053752292,-2.4483169258091624,21.0,A,Marine hydrogenetic/early diagenetic oxide,primary,329
46.628333333333,10.646111111110995,6.041154019242831,30.292819150439886,260.0,A,Marine hydrogenetic/early diagenetic oxide,primary,308
38.957222222222,-3.996111111111105,36.56738015795527,-3.811653452016329,5.149999999999999,A,Marine hydrogenetic/early diagenetic oxide,primary,304
38.957222222222,-3.996111111111105,36.56738015795527,-3.811653452016329,5.149999999999999,A,Marine hydrogenetic/early diagenetic oxide,primary,304
59.854722222222,14.258333333333011,59.85472222222198,14.258333333333011,1449.0,C,Metamorphic Mn silicate,metased,30204
59.854722222222,14.258333333333011,59.85472222222198,14.258333333333011,1449.0,B,Burial diagenetic carbonate,primary,30204
46.547222222222,9.654166666666695,31.370096621873188,29.089586561743022,100.5,A,Marine hydrogenetic/early diagenetic oxide,primary,308
46.547222222222,9.654166666666695,31.370096621873188,29.089586561743022,100.5,B,Burial diagenetic carbonate,primary,308
40.633055555556,69.604722222222,33.504688035513716,60.976503939802015,302.0,C,Metamorphic Mn silicate,metased,4661
53.293055555556,-2.208611111111111,31.48094184299666,12.993651631859468,220.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
53.293055555556,-2.208611111111111,31.48094184299666,12.993651631859468,220.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
53.293055555556,-2.208611111111111,31.48094184299666,12.993651631859468,220.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
53.293055555556,-2.208611111111111,31.48094184299666,12.993651631859468,220.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
53.293055555556,-2.208611111111111,31.48094184299666,12.993651631859468,220.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
53.293055555556,-2.208611111111111,31.48094184299666,12.993651631859468,220.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
53.293055555556,-2.208611111111111,31.48094184299666,12.993651631859468,220.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
50.140555555556,-5.414166666666688,4.889574819813539,16.712919931057307,296.5,A,Marine hydrogenetic/early diagenetic oxide,primary,315
50.1475,-5.691388888888895,34.079281090017616,16.169651975793986,185.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
50.334166666667,-4.901666666666699,-26.66760583011575,-38.97397612644568,411.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
54.713333333333,-3.041388888888889,20.71939995094939,20.468619140493278,256.5,A,Marine hydrogenetic/early diagenetic oxide,primary,315
54.531666666667,-3.339722222222207,23.978897921597827,17.95737445036009,240.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
54.531666666667,-3.339722222222207,23.978897921597827,17.95737445036009,240.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
50.580833333333,-3.733055555555609,10.32280889755294,19.621717107461915,282.0,C,Metamorphic Mn silicate,metased,315
53.293055555556,-2.208611111111111,31.48094184299666,12.993651631859468,220.0,A,Marine hydrogenetic/early diagenetic oxide,primary,315
57.226111111111,-3.2636111111110893,-19.20532785614204,-28.912347164547327,375.0,A,Marine hydrogenetic/early diagenetic oxide,primary,303
31.774722222222,-109.80805555556,37.34309024974117,-64.13860505660287,101.0,A,Marine hydrogenetic/early diagenetic oxide,primary,10104
31.774722222222,-109.80805555556,37.34309024974117,-64.13860505660287,101.0,A,Marine hydrogenetic/early diagenetic oxide,primary,10104
32.976944444444,-110.33111111111,37.1697208315526,-87.96820686531355,44.95,C,Metamorphic Mn silicate,metased,10104
32.976944444444,-110.33111111111,37.1697208315526,-87.96820686531355,44.95,B,Burial diagenetic carbonate,primary,10104
34.3,-113.56666666667,36.12204973352145,-105.78198236228502,13.96,A,Marine hydrogenetic/early diagenetic oxide,primary,10103
32.771944444444,-108.10861111111,39.62655745374781,-78.66814841146301,61.0,C,Metamorphic Mn silicate,metased,10104
34.432777777778,-92.935277777778,36.47396125372147,-47.82959105362654,98.0,A,Marine hydrogenetic/early diagenetic oxide,primary,10105
34.453333333333,-92.854166666667,36.47666042013764,-47.74263010126772,98.0,C,Metamorphic Mn silicate,metased,10105
36.598055555556,-117.66916666667,36.598055555556,-117.66916666667001,1430.0,C,Metamorphic Mn silicate,metased,178
35.040277777778,-117.69027777778,36.97953390166949,-107.72613360522493,19.0,A,Marine hydrogenetic/early diagenetic oxide,primary,10102
39.533888888889,-106.39277777778,41.542087809504494,-86.64566279614607,35.8,B,Burial diagenetic carbonate,primary,10103
39.247222222222,-106.27333333333,42.02538734903998,-83.72723925077482,39.59999999999999,A,Marine hydrogenetic/early diagenetic oxide,primary,10103
37.903055555556,-107.61138888889,38.59421375184843,-94.04900462415618,26.0,B,Burial diagenetic carbonate,primary,10103
37.903055555556,-107.61138888889,38.56098682911666,-95.33788898499168,23.0,C,Metamorphic Mn silicate,metased,10103
37.903055555556,-107.61138888889,38.56098682911666,-95.33788898499168,23.0,B,Burial diagenetic carbonate,primary,10103
37.890277777778,-107.64972222222,38.55347217122748,-95.37876724114003,23.0,C,Metamorphic Mn silicate,metased,10103
45.341111111111,-70.197777777778,-40.20837138738993,-99.97814023356828,471.5,A,Marine hydrogenetic/early diagenetic oxide,primary,184
41.919166666667,-117.81222222222,43.989918909650164,-107.88214595304302,15.7,A,Marine hydrogenetic/early diagenetic oxide,primary,178
36.941388888889,-116.45472222222,39.150222607250015,-109.18181315573526,12.255,B,Burial diagenetic carbonate,primary,178
36.941388888889,-116.45472222222,39.150222607250015,-109.18181315573526,12.255,A,Marine hydrogenetic/early diagenetic oxide,primary,178
39.222222222222,-115.48277777778,45.973169408584184,-73.35698195442127,90.4,A,Marine hydrogenetic/early diagenetic oxide,primary,10101
39.222222222222,-115.48277777778,45.973169408584184,-73.35698195442127,90.4,A,Marine hydrogenetic/early diagenetic oxide,primary,10101
43.751111111111,-71.889444444444,-2.6308341241226785,-8.50953147631005,310.0,A,Marine hydrogenetic/early diagenetic oxide,primary,184
41.1125,-74.589444444444,44.26832886072372,158.9501393808366,1144.5,B,Burial diagenetic carbonate,primary,101
41.123055555556,-74.585833333333,44.27207430387143,158.96443548987068,1144.5,C,Metamorphic Mn silicate,metased,101
41.081666666667,-74.606666666667,36.78008979170129,152.8811348751135,1110.5,A,Marine hydrogenetic/early diagenetic oxide,primary,101
41.083333333333,-74.604444444444,45.016603945542634,157.24068522587575,1140.0,A,Marine hydrogenetic/early diagenetic oxide,primary,101
41.083333333333,-74.604444444444,45.016603945542634,157.24068522587575,1140.0,B,Burial diagenetic carbonate,primary,101
32.771944444444,-108.10861111111,34.81902250273455,-91.68485041447623,34.3,C,Metamorphic Mn silicate,metased,10104
34.086666666667,-107.20138888889,34.797538498547375,-93.2316461649336,28.9,A,Marine hydrogenetic/early diagenetic oxide,primary,10104
44.269444444444,-75.402777777778,44.269444444444005,-75.402777777778,1300.0,C,Metamorphic Mn silicate,metased,10106
35.210833333333,-81.355555555556,-26.225566711541855,-45.07708998210715,348.0,A,Marine hydrogenetic/early diagenetic oxide,primary,101
35.210833333333,-81.355555555556,-26.225566711541855,-45.07708998210715,348.0,A,Marine hydrogenetic/early diagenetic oxide,primary,101
38.666666666667,-109.63333333333,45.51759767226005,-70.56282096585788,79.5,A,Marine hydrogenetic/early diagenetic oxide,primary,10103
38.493333333333,-112.21416666667,39.741881008630735,-101.53879925296023,19.0,A,Marine hydrogenetic/early diagenetic oxide,primary,10103
38.493333333333,-112.21416666667,39.741881008630735,-101.53879925296023,19.0,A,Marine hydrogenetic/early diagenetic oxide,primary,10103
38.493333333333,-112.21416666667,39.741881008630735,-101.53879925296023,19.0,A,Marine hydrogenetic/early diagenetic oxide,primary,10103
38.493333333333,-112.21416666667,39.741881008630735,-101.53879925296023,19.0,A,Marine hydrogenetic/early diagenetic oxide,primary,10103
38.493333333333,-112.21416666667,39.741881008630735,-101.53879925296023,19.0,A,Marine hydrogenetic/early diagenetic oxide,primary,10103
38.493333333333,-112.21416666667,39.741881008630735,-101.53879925296023,19.0,A,Marine hydrogenetic/early diagenetic oxide,primary,10103
37.861666666667,-110.31916666667,11.321162731118164,-37.525683235395476,225.5,A,Marine hydrogenetic/early diagenetic oxide,primary,10103
37.861666666667,-110.31916666667,11.321162731118164,-37.525683235395476,225.5,A,Marine hydrogenetic/early diagenetic oxide,primary,10103
39.948888888889,-112.04666666667,41.93657321328272,-94.94810250404333,32.0,A,Marine hydrogenetic/early diagenetic oxide,primary,10103
-75.612222222222,-10.822777777778017,-75.612222222222,-10.822777777778015,1242.5005,C,Metamorphic Mn silicate,metased,8022
-27.370833333333,-66.28,-28.77257867439475,-65.67579222073672,5.5,B,Burial diagenetic carbonate,primary,22032
-27.341388888889,-66.383333333333,-29.230657538088597,-65.59695945525165,8.0,B,Burial diagenetic carbonate,primary,22032
-27.341388888889,-66.383333333333,-29.230657538088597,-65.59695945525165,8.0,B,Burial diagenetic carbonate,primary,22032
-27.341388888889,-66.383333333333,-29.230657538088597,-65.59695945525165,8.0,B,Burial diagenetic carbonate,primary,22032
-27.341388888889,-66.383333333333,-29.230657538088597,-65.59695945525165,8.0,B,Burial diagenetic carbonate,primary,22032
-27.341388888889,-66.383333333333,-29.230657538088597,-65.59695945525165,8.0,B,Burial diagenetic carbonate,primary,22032
-27.274444444444,-66.661111111111,-29.149754818111074,-65.87485458499087,8.0,B,Burial diagenetic carbonate,primary,22032
-23.129444444444,-65.716111111111,-31.254287367654037,-159.77553114312389,477.5,C,Metamorphic Mn silicate,metased,22032
-23.129444444444,-65.716111111111,-31.254287367654037,-159.77553114312389,477.5,C,Metamorphic Mn silicate,metased,22032
39.375,46.022777777778,36.39688359054525,42.433505357571654,22.0,B,Burial diagenetic carbonate,primary,526
